"","Time","JP_CPI","CN_CPI","US_CPI","AU_CPI","JP_GDP","CN_GDP","US_GDP","AU_GDP","JP_XCH","CN_XCH","AU_XCH"
"93",2017 Q1,-0.405953991880982,1.00878241188696,0.79073696298485,0.45454545454548,14.012811011804,14.8438118457143,15.3762051009323,12.7211496792511,113.612041467304,6.88942274616368,1.31960078900496
"94",2017 Q2,0.407608695652236,-0.25773470955234,0.543517705750073,0.180995475113167,14.0361134862222,14.9012162147161,15.4027040177435,12.7266057419164,111.075092503987,6.86314607744108,1.33155603301237
"95",2017 Q3,0,0.323000872300521,0.396615691380927,0.632339656729883,14.0374620669971,14.9692987940773,15.4129379327309,12.7865556753781,111.010462519936,6.6702981884058,1.26683335326206
"96",2017 Q4,0.575101488497922,0.740506560730689,0.370629636261898,0.628366247755817,14.0121260083231,15.0407465045166,15.4288729958211,12.7780387871717,112.966967836257,6.61215333333333,1.30104213158429
"97",2018 Q1,0.30272452068615,1.31031888240597,0.886118379792894,0.446030330062469,14.0795677105935,15.0203336193958,15.4348654539706,12.7945786327891,108.225158730159,6.3539882972583,1.27191179117506
"98",2018 Q2,-0.201207243460748,-0.662457074550121,1.03307556684508,0.35523978685613,14.0679137783861,15.0766549814184,15.4568092142011,12.7870840825451,109.082722222222,6.37984987886383,1.32069218080026
"99",2018 Q3,0.436827956989306,0.889169987692321,0.327267567757186,0.442477876106134,14.0298196361569,15.0462089931295,15.4648822955208,12.7632345579043,111.474410485934,6.80910225442834,1.36789277921497
"100",2018 Q4,0.33456005352958,0.629520872880965,-0.0574947362579464,0.528634361233526,14.0086821040811,15.091978135061,15.4720431375072,12.7691556453293,112.910425925926,6.9208882788671,1.39315183466774
"101",2019 Q1,-0.266755585195042,0.969658940771336,0.33511603425775,0,14.0616956029973,15.0322659844528,15.4694388511701,12.7515885744898,110.158296296296,6.74495555555556,1.40393377057273
"102",2019 Q2,0.23403543965227,0.154896325548159,1.19851322674622,0.61349693251532,14.0646976492089,15.0839214475495,15.4975512604129,12.7635959620388,109.858047619048,6.82943450292398,1.42785912333743
"103",2019 Q3,0.0333555703802507,1.08258357434369,0.274166007843354,0.522648083623655,14.0777774399848,15.0844295917214,15.5061784430975,12.7529847192287,107.331851851852,7.01848971291866,1.45893032191709
"104",2019 Q4,0.500166722240799,1.95838818905781,0.213017997422946,0.693240901213176,14.0437609466953,15.1441348503967,15.5192223283673,12.7609957970621,108.690467836257,7.04066026831785,1.46330296102802
